Order_ID,Order_Date,Customer_ID,Customer_Name,Region,Customer_Segment,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Profit,Total_Sales
ORD000216,2023-02-14,CUST0034,Laura Thomas,East,Corporate,Clothing,Hat,7,618.79,0.1,461.72,3898.38
ORD000217,2023-06-12,CUST0329,Lisa Carpenter,North,Corporate,Clothing,Tie,9,285.44,0.1,601.02,2312.06
ORD000218,2023-04-04,CUST0394,Zachary Roberts,South,Corporate,Food & Beverage,Coffee,14,112.47,0.0,277.18,1574.58
ORD000219,2023-03-24,CUST0166,Stephen Ramirez,South,Corporate,Food & Beverage,Water,14,76.91,0.0,278.62,1076.74
ORD000220,2023-10-10,CUST0141,Scott Meyer,South,Home Office,Office Supplies,Binder,9,88.34,0.15,96.07,675.8
ORD000221,2023-10-25,CUST0079,Craig Mosley,South,Home Office,Food & Beverage,Energy Drink,15,490.03,0.1,729.67,6615.4
ORD000222,2023-01-15,CUST0042,Dale Harvey,North,Home Office,Food & Beverage,Water,11,180.48,0.1,364.76,1786.75
ORD000223,2023-11-24,CUST0016,Julia Levine,West,Home Office,Food & Beverage,Water,11,765.97,0.05,1290.46,8004.39
ORD000224,2023-12-17,CUST0208,Samantha Ryan,East,Corporate,Electronics,Tablet,1,139.09,0.05,29.21,132.14
ORD000225,2023-04-15,CUST0175,Gerald Owens,Central,Consumer,Office Supplies,Folder,6,591.35,0.0,1219.99,3548.1
ORD000226,2023-03-08,CUST0390,Justin Brown,East,Home Office,Food & Beverage,Coffee,6,204.76,0.0,205.01,1228.56
ORD000227,2023-05-07,CUST0073,Joshua Olsen,North,Consumer,Office Supplies,Paper,14,498.07,0.0,2375.5,6972.98
ORD000228,2023-03-23,CUST0417,Paul Lewis,East,Home Office,Office Supplies,Notebook,13,140.08,0.1,355.16,1638.94
ORD000229,2023-06-07,CUST0255,Isaiah Lucas,North,Consumer,Clothing,Hat,8,773.85,0.0,1521.92,6190.8
ORD000230,2023-01-25,CUST0026,Pamela Day,East,Corporate,Food & Beverage,Energy Drink,11,384.41,0.1,388.35,3805.66
ORD000231,2023-02-25,CUST0221,Kelly Daniels,South,Corporate,Office Supplies,Paper,6,50.52,0.0,73.53,303.12
ORD000232,2023-04-10,CUST0186,Mark Li,Central,Corporate,Electronics,Monitor,9,368.53,0.1,507.26,2985.09
ORD000233,2023-11-16,CUST0349,Yesenia Smith,Central,Consumer,Furniture,Chair,7,307.96,0.0,516.2,2155.72
ORD000234,2023-07-07,CUST0387,Jason Burgess,South,Consumer,Food & Beverage,Tea,7,407.56,0.0,313.05,2852.92
ORD000235,2024-01-01,CUST0171,Austin Vega,West,Home Office,Clothing,Pants,10,716.11,0.0,1303.26,7161.1
ORD000236,2023-11-10,CUST0164,Tyrone Hubbard,South,Corporate,Food & Beverage,Energy Drink,14,249.9,0.0,793.58,3498.6
ORD000237,2023-09-18,CUST0273,Elizabeth Soto,West,Home Office,Food & Beverage,Water,8,655.36,0.0,958.45,5242.88
ORD000238,2023-02-26,CUST0214,Troy Austin,Central,Corporate,Electronics,Headphones,8,223.44,0.15,449.32,1519.39
ORD000239,2023-10-24,CUST0296,Stefanie Simon,South,Home Office,Electronics,Headphones,8,148.85,0.15,283.71,1012.18
ORD000240,2023-07-14,CUST0076,Lauren Stewart,South,Consumer,Food & Beverage,Energy Drink,2,164.77,0.05,55.86,313.06
ORD000241,2023-03-19,CUST0212,Steven Wilson,South,Corporate,Food & Beverage,Tea,15,385.21,0.15,1384.29,4911.43
ORD000242,2023-12-28,CUST0071,Bruce Boyer,Central,Consumer,Food & Beverage,Water,11,390.52,0.05,728.19,4080.93
ORD000243,2023-03-30,CUST0236,Mark Reynolds,Central,Corporate,Food & Beverage,Water,11,621.01,0.15,1568.82,5806.44
ORD000244,2023-12-21,CUST0136,Victor Glass,Central,Corporate,Furniture,Desk,5,453.1,0.0,759.78,2265.5
ORD000245,2023-06-02,CUST0395,Jerry Meyers,East,Home Office,Furniture,Bookshelf,12,398.87,0.05,851.22,4547.12
ORD000246,2023-05-21,CUST0148,Aaron Stewart,North,Home Office,Food & Beverage,Juice,15,784.43,0.0,3984.73,11766.45
ORD000247,2023-03-16,CUST0149,Kevin Mitchell,North,Corporate,Electronics,Keyboard,15,362.27,0.0,1558.67,5434.05
ORD000248,2023-04-20,CUST0104,Tyler Boyd,Central,Corporate,Food & Beverage,Energy Drink,5,122.76,0.1,157.56,552.42
ORD000249,2023-05-03,CUST0125,Jason Davis,North,Home Office,Food & Beverage,Snacks,11,197.78,0.0,442.35,2175.58
ORD000250,2023-08-30,CUST0052,Derek Mendez,South,Consumer,Food & Beverage,Snacks,7,527.52,0.05,769.52,3508.01
ORD000251,2023-04-13,CUST0388,Christopher Wright,East,Corporate,Office Supplies,Folder,1,727.73,0.0,191.45,727.73
ORD000252,2023-04-29,CUST0274,Anthony Stewart,North,Consumer,Clothing,Pants,15,736.91,0.05,3118.68,10500.97
ORD000253,2023-04-06,CUST0480,Anita Mitchell,East,Consumer,Electronics,Keyboard,10,488.18,0.0,835.47,4881.8
ORD000254,2023-11-25,CUST0279,Brittany Zuniga,Central,Corporate,Furniture,Table,8,229.18,0.0,334.92,1833.44
ORD000255,2023-08-23,CUST0332,Mckenzie Wells,East,Home Office,Furniture,Chair,12,279.63,0.0,811.86,3355.56
ORD000256,2023-04-09,CUST0090,Nancy Moore,Central,Home Office,Clothing,Shoes,9,272.42,0.05,622.63,2329.19
ORD000257,2023-04-05,CUST0072,Michelle Reid,West,Corporate,Furniture,Chair,5,316.11,0.05,433.1,1501.52
ORD000258,2023-06-18,CUST0155,Taylor Morrow,Central,Home Office,Food & Beverage,Coffee,5,528.14,0.15,357.06,2244.59
ORD000259,2023-12-08,CUST0061,Curtis Kelley,West,Corporate,Furniture,Sofa,11,409.48,0.15,1119.73,3828.64
ORD000260,2023-12-20,CUST0061,Curtis Kelley,East,Corporate,Food & Beverage,Snacks,4,766.53,0.05,402.83,2912.81
ORD000261,2023-11-07,CUST0192,Heather Anderson,West,Home Office,Food & Beverage,Juice,13,436.95,0.15,1479.4,4828.3
ORD000262,2023-05-07,CUST0349,Yesenia Smith,Central,Consumer,Food & Beverage,Juice,9,567.46,0.0,1681.84,5107.14
ORD000263,2023-02-27,CUST0032,Karen Johnson,Central,Home Office,Furniture,Table,9,132.63,0.0,374.36,1193.67
ORD000264,2023-08-15,CUST0060,Anita Singh,South,Home Office,Food & Beverage,Juice,2,720.63,0.05,413.74,1369.2
ORD000265,2023-08-21,CUST0068,Cameron Stout,Central,Corporate,Clothing,Hat,1,453.66,0.15,116.35,385.61
ORD000266,2023-01-12,CUST0203,Matthew Sanchez,East,Consumer,Furniture,Table,2,50.55,0.0,27.81,101.1
ORD000267,2023-10-05,CUST0031,Marie Watkins,North,Corporate,Electronics,Keyboard,7,156.29,0.0,318.86,1094.03
ORD000268,2023-11-27,CUST0494,Candice Allen,West,Corporate,Clothing,Shoes,14,734.94,0.05,1895.43,9774.7
ORD000269,2023-12-16,CUST0494,Candice Allen,Central,Consumer,Office Supplies,Pen,3,794.38,0.05,525.72,2263.98
ORD000270,2023-04-25,CUST0428,Danny Castillo,North,Consumer,Office Supplies,Paper,11,579.49,0.05,1410.87,6055.67
ORD000271,2023-04-28,CUST0127,Jeffrey Kennedy,West,Corporate,Furniture,Cabinet,4,750.87,0.15,743.86,2552.96
ORD000272,2023-01-17,CUST0415,Emily Edwards,West,Home Office,Electronics,Mouse,4,67.82,0.1,26.46,244.15
ORD000273,2023-11-03,CUST0345,Andrew Evans,North,Consumer,Electronics,Monitor,8,198.96,0.0,459.35,1591.68
ORD000274,2023-01-29,CUST0072,Michelle Reid,Central,Corporate,Furniture,Bookshelf,10,265.34,0.1,700.02,2388.06
ORD000275,2023-06-14,CUST0122,Carolyn Smith,East,Consumer,Food & Beverage,Snacks,7,250.89,0.0,420.05,1756.23
ORD000276,2023-10-30,CUST0451,Maria Burgess,South,Home Office,Clothing,Hat,8,51.8,0.0,138.99,414.4
ORD000277,2023-12-10,CUST0196,Lisa Jimenez,Central,Corporate,Clothing,Shoes,3,250.41,0.0,216.81,751.23
ORD000278,2023-08-31,CUST0124,Angela Williams,South,Corporate,Furniture,Sofa,15,60.23,0.05,293.49,858.28
ORD000279,2023-10-13,CUST0272,Joshua Hernandez,South,Corporate,Furniture,Cabinet,4,274.26,0.0,362.63,1097.04
ORD000280,2023-07-09,CUST0048,Madison Smith,Central,Home Office,Furniture,Chair,5,311.08,0.1,350.99,1399.86
ORD000281,2023-02-07,CUST0097,Nicholas Arroyo,Central,Home Office,Food & Beverage,Snacks,8,178.98,0.0,251.71,1431.84
ORD000282,2023-01-08,CUST0109,Dominique Webb,South,Home Office,Electronics,Tablet,13,390.95,0.0,1392.09,5082.35
ORD000283,2023-12-27,CUST0105,Michael Richard,West,Consumer,Food & Beverage,Water,13,237.2,0.05,683.76,2929.42
ORD000284,2023-07-03,CUST0158,Bradley Bailey,East,Corporate,Food & Beverage,Juice,8,92.41,0.15,136.59,628.39
ORD000285,2023-06-13,CUST0469,Robert Kelly,South,Corporate,Office Supplies,Paper,1,456.58,0.0,130.27,456.58
ORD000286,2023-01-09,CUST0134,Mark Roman,Central,Home Office,Food & Beverage,Energy Drink,7,246.73,0.0,315.14,1727.11
ORD000287,2023-07-14,CUST0292,Cheryl Williamson,South,Corporate,Food & Beverage,Energy Drink,11,279.99,0.05,999.57,2925.9
ORD000288,2023-11-25,CUST0379,Lindsay Livingston,West,Corporate,Furniture,Bookshelf,13,291.46,0.0,1061.21,3788.98
ORD000289,2023-09-08,CUST0095,Tracy Green,Central,Home Office,Electronics,Headphones,1,673.67,0.0,226.55,673.67
ORD000290,2023-12-09,CUST0025,Rhonda Crawford MD,North,Corporate,Furniture,Bookshelf,4,68.35,0.0,27.96,273.4
ORD000291,2023-09-16,CUST0234,Stephanie Simon,East,Consumer,Food & Beverage,Energy Drink,11,748.11,0.05,2070.31,7817.75
ORD000292,2023-01-09,CUST0004,Mark Shaffer,Central,Home Office,Clothing,Shirt,1,430.59,0.0,100.73,430.59
ORD000293,2023-05-27,CUST0009,Brandon Smith,Central,Home Office,Clothing,Pants,2,735.67,0.1,181.71,1324.21
ORD000294,2023-04-09,CUST0318,Alison Murphy,Central,Corporate,Office Supplies,Stapler,13,326.56,0.0,1442.65,4245.28
ORD000295,2023-08-24,CUST0290,Randy Williams,South,Home Office,Furniture,Cabinet,11,665.03,0.0,1927.11,7315.33
ORD000296,2023-11-29,CUST0389,Travis Medina,North,Consumer,Clothing,Shoes,7,448.87,0.0,814.39,3142.09
ORD000297,2023-12-26,CUST0088,Lori Lewis,North,Corporate,Clothing,Tie,13,275.05,0.0,1157.43,3575.65
ORD000298,2023-01-22,CUST0118,Brandi Beck,South,Home Office,Food & Beverage,Juice,5,51.55,0.0,69.88,257.75
ORD000299,2023-05-24,CUST0461,Dennis Hogan,Central,Home Office,Electronics,Mouse,15,682.59,0.0,3484.97,10238.85
ORD000300,2023-10-28,CUST0074,Mary Oconnor,West,Consumer,Office Supplies,Notebook,10,203.77,0.05,521.24,1935.82
ORD000301,2023-10-04,CUST0170,Jonathan Stephens,West,Home Office,Furniture,Bookshelf,12,76.57,0.15,268.34,781.01
ORD000302,2023-01-28,CUST0051,Michelle Campbell,West,Consumer,Electronics,Keyboard,10,618.67,0.1,1109.02,5568.03
ORD000303,2023-06-17,CUST0016,Julia Levine,East,Corporate,Clothing,Pants,6,449.13,0.05,532.39,2560.04
ORD000304,2023-12-15,CUST0300,Mark Smith,West,Consumer,Food & Beverage,Water,13,208.46,0.0,326.58,2709.98
ORD000305,2023-03-20,CUST0195,Jasmin Jones,South,Home Office,Clothing,Jacket,6,98.64,0.0,198.7,591.84
ORD000306,2023-08-16,CUST0185,Micheal Raymond,East,Consumer,Furniture,Chair,3,353.32,0.1,227.7,953.96
ORD000307,2023-07-28,CUST0053,Samuel Boyd,North,Consumer,Office Supplies,Binder,2,483.59,0.0,305.56,967.18
ORD000308,2023-01-07,CUST0150,Anne Ferguson,West,Corporate,Electronics,Tablet,15,454.24,0.0,1655.64,6813.6
ORD000309,2023-03-28,CUST0351,Michelle Kelley,West,Consumer,Furniture,Cabinet,5,225.7,0.0,130.7,1128.5
ORD000310,2023-08-11,CUST0142,Samantha Sanders,West,Corporate,Clothing,Shirt,6,212.58,0.0,357.42,1275.48
ORD000311,2023-09-11,CUST0305,Megan Simmons,Central,Consumer,Clothing,Shirt,3,254.16,0.05,132.6,724.36
ORD000312,2023-11-14,CUST0195,Jasmin Jones,East,Corporate,Office Supplies,Paper,14,661.48,0.15,2704.34,7871.61
ORD000313,2023-03-11,CUST0154,Donald Hicks,East,Home Office,Furniture,Sofa,6,154.45,0.05,301.24,880.36
ORD000314,2023-05-30,CUST0377,Michelle Pierce,West,Home Office,Furniture,Cabinet,7,235.04,0.05,298.93,1563.02
ORD000315,2023-10-16,CUST0103,Jamie Taylor MD,Central,Home Office,Furniture,Bookshelf,13,446.83,0.15,1063.56,4937.47
ORD000316,2023-12-29,CUST0108,Rick White,West,Corporate,Electronics,Webcam,14,639.59,0.05,2281.83,8506.55
ORD000317,2023-03-13,CUST0325,Susan Burke,East,Consumer,Office Supplies,Folder,3,576.46,0.05,194.67,1642.91
ORD000318,2023-11-03,CUST0246,Miss Erin Montgomery,Central,Corporate,Food & Beverage,Tea,15,737.51,0.15,1923.67,9403.25
ORD000319,2023-01-19,CUST0405,Nicole Beasley,East,Home Office,Food & Beverage,Tea,11,732.8,0.0,2355.68,8060.8
ORD000320,2023-12-03,CUST0341,Tina Davila,East,Consumer,Food & Beverage,Coffee,10,787.13,0.15,1750.84,6690.61
ORD000321,2023-06-19,CUST0495,Mr. Scott Weaver MD,West,Consumer,Electronics,Laptop,5,189.27,0.15,184.77,804.4
ORD000322,2023-10-25,CUST0353,David Manning,Central,Consumer,Clothing,Jacket,7,378.5,0.15,556.59,2252.07
ORD000323,2023-09-14,CUST0078,Jose Miller,East,Consumer,Clothing,Shirt,5,341.54,0.0,220.32,1707.7
ORD000324,2023-03-14,CUST0179,Matthew Mitchell,East,Corporate,Clothing,Pants,9,394.1,0.05,419.19,3369.56
ORD000325,2023-12-23,CUST0232,Kevin Johnson,East,Consumer,Office Supplies,Pen,13,572.96,0.0,2326.12,7448.48
ORD000326,2023-11-28,CUST0056,Alex Russell,South,Home Office,Furniture,Table,3,448.25,0.0,322.69,1344.75
ORD000327,2023-08-25,CUST0119,Alexandra Cortez,West,Home Office,Furniture,Desk,11,530.99,0.05,595.38,5548.85
ORD000328,2023-11-11,CUST0453,David Butler,South,Corporate,Food & Beverage,Juice,7,18.49,0.0,19.6,129.43
ORD000329,2023-12-27,CUST0415,Emily Edwards,North,Home Office,Electronics,Webcam,14,436.46,0.0,1109.02,6110.44
ORD000330,2023-08-23,CUST0059,Dakota Perez,East,Home Office,Clothing,Hat,11,261.02,0.05,689.63,2727.66
ORD000331,2023-10-28,CUST0059,Dakota Perez,East,Corporate,Clothing,Hat,3,653.78,0.15,500.4,1667.14
ORD000332,2023-11-11,CUST0303,Erica Sullivan,North,Home Office,Furniture,Cabinet,2,202.28,0.0,58.97,404.56
ORD000333,2023-12-22,CUST0073,Joshua Olsen,Central,Corporate,Clothing,Hat,3,466.22,0.05,194.58,1328.73
ORD000334,2023-11-22,CUST0276,Mrs. Christine Brown,South,Home Office,Furniture,Sofa,5,125.13,0.0,194.26,625.65
ORD000335,2023-11-14,CUST0028,Amy Jones,East,Consumer,Clothing,Pants,4,654.94,0.1,533.71,2357.78
ORD000336,2023-09-11,CUST0210,Jennifer Williams,West,Corporate,Clothing,Shoes,3,79.9,0.0,71.66,239.7
ORD000337,2023-04-23,CUST0150,Anne Ferguson,North,Corporate,Furniture,Table,5,147.04,0.05,168.61,698.44
ORD000338,2023-09-11,CUST0282,Bradley Phillips,Central,Consumer,Food & Beverage,Coffee,5,623.46,0.0,734.16,3117.3
ORD000339,2023-01-22,CUST0390,Justin Brown,West,Home Office,Furniture,Sofa,2,592.75,0.15,290.04,1007.67
ORD000340,2023-06-02,CUST0448,Mariah Hooper,North,Corporate,Office Supplies,Stapler,14,656.13,0.05,2760.4,8726.53
ORD000341,2023-03-02,CUST0398,Jacob Smith,South,Consumer,Food & Beverage,Energy Drink,6,690.92,0.1,963.31,3730.97
ORD000342,2023-03-26,CUST0316,Emily Stewart,South,Consumer,Furniture,Chair,10,290.39,0.0,723.69,2903.9
ORD000343,2023-03-28,CUST0166,Stephen Ramirez,East,Corporate,Food & Beverage,Water,14,418.82,0.15,1514.1,4983.96
ORD000344,2023-03-11,CUST0493,Jacob Stephens,West,Consumer,Office Supplies,Folder,3,565.62,0.0,275.6,1696.86
ORD000345,2023-12-31,CUST0165,Alec Carter,South,Home Office,Clothing,Shoes,3,468.28,0.0,360.98,1404.84
ORD000346,2023-07-12,CUST0232,Kevin Johnson,North,Home Office,Electronics,Monitor,9,603.59,0.15,1542.62,4617.46
ORD000347,2023-07-08,CUST0233,Nathaniel Bates,West,Corporate,Food & Beverage,Coffee,14,622.7,0.15,913.56,7410.13
ORD000348,2023-08-23,CUST0326,Heidi Francis,East,Consumer,Food & Beverage,Juice,4,774.98,0.0,693.39,3099.92
ORD000349,2023-06-15,CUST0425,Dylan Murphy,East,Corporate,Food & Beverage,Tea,3,459.42,0.05,388.98,1309.35
ORD000350,2023-12-16,CUST0391,April Robinson,North,Consumer,Electronics,Tablet,13,671.81,0.0,1144.61,8733.53
ORD000351,2023-03-22,CUST0226,Michael Hughes,West,Consumer,Clothing,Pants,12,728.88,0.15,1304.52,7434.58
ORD000352,2023-05-21,CUST0048,Madison Smith,East,Corporate,Electronics,Keyboard,11,724.48,0.0,900.1,7969.28
ORD000353,2023-11-17,CUST0157,Daniel Scott,South,Corporate,Electronics,Tablet,2,15.85,0.05,3.6,30.11
ORD000354,2023-10-31,CUST0116,Jamie Vaughn DDS,Central,Home Office,Clothing,Shirt,1,561.04,0.0,194.7,561.04
ORD000355,2023-08-05,CUST0356,Shawn Hines,South,Corporate,Electronics,Mouse,7,85.12,0.0,74.96,595.84
ORD000356,2023-07-08,CUST0452,Patrick Winters,East,Consumer,Clothing,Pants,11,794.46,0.0,1023.37,8739.06
ORD000357,2023-10-16,CUST0005,Kenneth Welch,Central,Home Office,Furniture,Sofa,6,582.11,0.15,852.23,2968.76
ORD000358,2023-07-30,CUST0316,Emily Stewart,West,Consumer,Electronics,Laptop,3,605.67,0.1,461.98,1635.31
ORD000359,2023-06-29,CUST0494,Candice Allen,West,Corporate,Furniture,Desk,5,521.03,0.0,620.94,2605.15
ORD000360,2023-11-04,CUST0370,Crystal Richardson,Central,Corporate,Electronics,Webcam,14,531.85,0.0,1127.02,7445.9
ORD000361,2023-11-07,CUST0261,Ronald Elliott,South,Home Office,Clothing,Jacket,11,57.84,0.0,142.34,636.24
ORD000362,2023-02-27,CUST0124,Angela Williams,West,Home Office,Food & Beverage,Coffee,9,712.65,0.0,2223.81,6413.85
ORD000363,2023-06-12,CUST0068,Cameron Stout,West,Home Office,Clothing,Jacket,9,551.11,0.05,1595.54,4711.99
ORD000364,2023-02-07,CUST0009,Brandon Smith,Central,Consumer,Electronics,Keyboard,4,46.26,0.0,62.39,185.04
ORD000365,2023-07-23,CUST0260,Larry Quinn,East,Home Office,Food & Beverage,Juice,7,565.92,0.0,1030.51,3961.44
ORD000366,2023-10-03,CUST0316,Emily Stewart,South,Corporate,Electronics,Keyboard,2,416.37,0.0,286.11,832.74
ORD000367,2023-03-21,CUST0275,Brandon Caldwell,East,Corporate,Food & Beverage,Energy Drink,13,670.1,0.15,1931.04,7404.61
ORD000368,2023-06-08,CUST0358,Samuel Pennington,West,Home Office,Furniture,Chair,4,82.68,0.05,40.53,314.18
ORD000369,2023-11-10,CUST0312,Robert Davies,North,Corporate,Furniture,Chair,1,570.7,0.15,49.89,485.1
ORD000370,2023-09-12,CUST0488,Brad Hall,East,Home Office,Food & Beverage,Energy Drink,5,146.07,0.0,209.93,730.35
ORD000371,2023-05-18,CUST0376,Shelly Trevino,North,Consumer,Office Supplies,Paper,5,426.23,0.0,592.63,2131.15
ORD000372,2023-10-23,CUST0322,Ronnie Wells,North,Corporate,Clothing,Hat,6,58.52,0.1,44.79,316.01
ORD000373,2023-03-22,CUST0131,Christopher Williams,North,Home Office,Electronics,Mouse,12,414.43,0.0,1564.92,4973.16
ORD000374,2023-01-07,CUST0126,Aaron Yoder,North,Corporate,Office Supplies,Paper,15,132.82,0.0,474.6,1992.3
ORD000375,2024-01-01,CUST0380,Sandra Phillips PhD,West,Consumer,Office Supplies,Notebook,7,733.95,0.0,862.17,5137.65
ORD000376,2023-02-09,CUST0293,Sherry Moore,East,Consumer,Food & Beverage,Energy Drink,15,56.35,0.0,254.49,845.25
ORD000377,2023-01-24,CUST0489,John Frederick,West,Consumer,Clothing,Jacket,13,678.2,0.0,1072.07,8816.6
ORD000378,2023-08-22,CUST0005,Kenneth Welch,East,Consumer,Office Supplies,Binder,13,253.57,0.1,476.6,2966.77
ORD000379,2023-07-08,CUST0303,Erica Sullivan,West,Consumer,Food & Beverage,Snacks,3,20.01,0.05,6.04,57.03
ORD000380,2023-10-05,CUST0178,Rodney Duncan,North,Corporate,Electronics,Webcam,11,310.38,0.15,817.81,2902.05
ORD000381,2023-02-23,CUST0106,Keith Jones,Central,Consumer,Clothing,Shoes,1,778.46,0.0,216.34,778.46
ORD000382,2023-02-17,CUST0023,Cody Galvan,South,Home Office,Clothing,Tie,15,307.41,0.15,475.14,3919.48
ORD000383,2023-02-18,CUST0259,Thomas Roberson,South,Home Office,Clothing,Shirt,10,460.74,0.05,1162.59,4377.03
ORD000384,2023-03-08,CUST0122,Carolyn Smith,East,Corporate,Office Supplies,Paper,12,668.04,0.0,1439.07,8016.48
ORD000385,2023-05-20,CUST0120,Randy Kim,North,Consumer,Furniture,Table,2,137.0,0.0,58.2,274.0
ORD000386,2023-06-10,CUST0209,Jake Collier,North,Home Office,Office Supplies,Notebook,8,257.02,0.0,643.83,2056.16
ORD000387,2023-02-16,CUST0081,Debbie Dudley,East,Home Office,Food & Beverage,Coffee,4,671.2,0.0,368.03,2684.8
ORD000388,2023-12-31,CUST0128,James English,East,Corporate,Food & Beverage,Coffee,11,249.59,0.0,295.88,2745.49
ORD000389,2023-07-27,CUST0438,Casey Bentley,West,Home Office,Food & Beverage,Snacks,2,377.7,0.0,98.48,755.4
ORD000390,2023-02-01,CUST0426,Miguel Chase,South,Consumer,Furniture,Sofa,6,553.73,0.15,341.73,2824.02
ORD000391,2023-10-28,CUST0133,William Mueller,North,Consumer,Electronics,Mouse,15,522.1,0.0,963.23,7831.5
ORD000392,2023-06-19,CUST0063,Amy Blair,North,Corporate,Electronics,Mouse,15,465.5,0.15,1179.6,5935.12
ORD000393,2023-01-16,CUST0196,Lisa Jimenez,West,Consumer,Office Supplies,Notebook,15,161.91,0.0,513.67,2428.65
ORD000394,2023-03-18,CUST0018,Michael Graham,Central,Home Office,Food & Beverage,Snacks,11,246.66,0.05,826.62,2577.6
ORD000395,2023-09-03,CUST0032,Karen Johnson,North,Corporate,Clothing,Pants,7,171.57,0.1,175.41,1080.89
ORD000396,2023-10-06,CUST0407,Bonnie Green,North,Corporate,Office Supplies,Paper,9,628.43,0.0,1856.08,5655.87
ORD000397,2023-09-15,CUST0165,Alec Carter,West,Corporate,Furniture,Chair,6,483.74,0.0,940.22,2902.44
ORD000398,2023-05-24,CUST0030,Melissa Smith,West,Home Office,Office Supplies,Binder,4,779.57,0.0,505.05,3118.28
ORD000399,2023-05-04,CUST0137,John Russell,Central,Home Office,Electronics,Webcam,4,466.92,0.05,334.81,1774.3
ORD000400,2023-03-30,CUST0091,Julie Moore,South,Home Office,Office Supplies,Folder,12,296.64,0.1,342.96,3203.71
ORD000401,2023-12-25,CUST0181,Judith Johnson,Central,Home Office,Furniture,Table,4,671.81,0.05,601.28,2552.88
ORD000402,2023-03-31,CUST0252,Christine Barrett,North,Consumer,Electronics,Mouse,10,186.77,0.1,368.96,1680.93
ORD000403,2023-06-19,CUST0470,Michele Heath,Central,Consumer,Furniture,Cabinet,12,154.31,0.0,212.74,1851.72
ORD000404,2023-03-17,CUST0301,Maria Powell,South,Consumer,Food & Beverage,Water,2,308.27,0.15,104.23,524.06
ORD000405,2023-02-21,CUST0173,Randall Scott,East,Corporate,Furniture,Desk,12,759.72,0.15,2635.99,7749.14
ORD000406,2023-11-29,CUST0163,Joseph Richardson,South,Home Office,Food & Beverage,Energy Drink,15,744.14,0.0,1739.16,11162.1
ORD000407,2023-10-29,CUST0418,Amber Morales,South,Corporate,Office Supplies,Folder,12,246.2,0.0,833.75,2954.4
ORD000408,2023-12-26,CUST0486,Deborah Walker,Central,Corporate,Food & Beverage,Coffee,3,487.88,0.1,204.47,1317.28
ORD000409,2023-10-17,CUST0054,Sheila Smith,West,Consumer,Office Supplies,Folder,2,201.83,0.0,57.31,403.66
ORD000410,2023-02-15,CUST0421,Sherry Bridges,East,Corporate,Electronics,Keyboard,4,210.89,0.0,158.27,843.56
ORD000411,2023-02-25,CUST0369,Ashley Taylor,North,Consumer,Clothing,Shoes,12,344.43,0.0,1327.31,4133.16
ORD000412,2023-09-10,CUST0452,Patrick Winters,West,Corporate,Food & Beverage,Juice,2,665.61,0.1,314.79,1198.1
ORD000413,2023-12-18,CUST0116,Jamie Vaughn DDS,South,Corporate,Electronics,Webcam,14,41.23,0.0,103.71,577.22
ORD000414,2023-02-23,CUST0038,Kathleen Perez,East,Consumer,Clothing,Pants,12,73.88,0.0,163.56,886.56
ORD000415,2023-11-11,CUST0458,Todd Alvarez Jr.,West,Home Office,Electronics,Monitor,11,144.52,0.05,210.34,1510.23
